timestamp,TAC_Reading
1493721062,6.78063142066825e-05
1493722885,-0.0121957307737221
1493723209,-0.00859844578296662
1493725033,0.017336994751339
1493726857,0.0591346676080605
1493728697,0.101604890403396
1493730538,0.129865503246619
1493732379,0.137280526814894
1493734222,0.127608980953595
1493736063,0.110831722526559
1493737904,0.0962849730307776
1493739745,0.0880458023370418
1493741586,0.0852557630321016
1493743427,0.0861155394826248
1493745269,0.0916104133089416
1493747096,0.105552472081326
1493748937,0.130712231853439
1493750778,0.164184955973639
1493752618,0.196070295515928
1493754459,0.21331412834149
1493756304,0.206761264083289
1493758144,0.176895099062937
1493759985,0.13430215479101
1493761826,0.094271078074529
1493763668,0.0687621929030074
1493765508,0.0606557353232992
1493767350,0.0635933702582373
1493769191,0.0670586005681498
1493771031,0.0631207011843892
1493772871,0.0505850106118333
1493774712,0.0343909007401655
1493776553,0.0213570867114127
1493778393,0.0155287324977703
1493780233,0.016148054652256
1493782057,0.0190944631756382
1493783881,0.0202253797293125
1493785705,0.0180490188161031
1493787528,0.0140526889120227
1493789351,0.0109082025954948
1493791175,0.0102151221663804
1493792997,0.0114794705223411
1493794821,0.0128407318945181
1493796643,0.0126877427612352
1493798466,0.0107799195864002
1493800288,0.00809202323860411
1493802111,0.0057264427489308
1493803934,0.00394841755782318
